serial_number,uri,hash,
698,https://davidicke.com/2021/08/02/wayne-smith-the-man-exposing-the-midazolam-mass-murder-care-home-scandal-called-the-covid-first-wave-who-was-about-to-take-part-in-an-ickonic-documentary-and-has-been-questioning-tory-mp-luke-ev/,15b6bede78a02296ce547a51d9a899ca,
699,https://www.collective-evolution.com/2021/04/01/its-a-high-probability-that-cell-phone-radiation-causes-brain-tumors-renowned-scientist-explains/,4da389852fb292779c5b1f1c5c805e8c,
700,https://www.presstv.com/Detail/2021/04/01/648523/Saudi-coalition-Yemen-fuel-ships,fbfc178a0520bfd133f8a20f7f826130,
701,https://thewashingtonstandard.com/pfizer-connected-fda-panel-approves-pfizer-eua-covid-jab-for-children-5-11-while-comirnaty-remains-unavailable-and-ia2030-push-for-life-course-vaccines-for-all/,22c4aba63c897dbfae101998f51650dc,
702,https://theduran.com/what-u-s-allied-news-media-refuse-to-publish/,b99d09c5fc01d872ef775a84e68125d6,
703,https://beforeitsnews.com/politics/2021/03/shithole-baltimore-decriminalizes-drugs-prostitution-and-urinating-and-defecating-in-public-3230043.html,1cbef086361f5748eedf54d7f0195ad2,
704,https://www.mirror.co.uk/news/politics/shielding-ends-tomorrow-new-rules-23829285,afd3a9859253cc8778b76499ba62e236,
705,https://www.activistpost.com/2021/11/just-in-time-for-the-holidays-the-biggest-mandate-of-all-is-about-to-go-into-effect.html,b39da3c7c8d3e62d83135980e3267cf5,
706,https://www.breitbart.com/environment/2021/11/01/xi-jinping-scolds-world-on-climate-change-while-china-keeps-polluting/,7c8ab50ceea1c44d62e633c49f0c0d7a,
707,https://beforeitsnews.com/prophecy/2021/11/new-shariraye-november-intel-update-resignations-1500-flights-canceled-fake-biden-and-go-brandon-2525230.html,54c3f61f7fbcf42bd9efb040c8d0a8f6,
708,https://thewashingtonstandard.com/multiple-states-pass-bills-to-ban-federal-gun-control-fine-or-charge-cops-who-take-guns/,e76cb1b508a9db3dcaa894f8d530a5ea,
709,https://davidicke.com/2021/03/19/astra-zeneca-employed-husband-of-torontos-top-doctor-arrested-for-fraud/,0c4e4d1b155e8e7ee836d6d3b73a0296,
710,https://davidicke.com/2020/10/16/german-neurologist-warns-against-wearing-facemasks-oxygen-deprivation-causes-permanent-neurological-damage-dr-margarite-griesz-brisson/,f802547c6c9603b35fb398e65b9547d9,
711,https://beforeitsnews.com/opinion-conservative/2021/03/x22report-march-madness-public-will-know-soon-when-does-a-bird-sing-must-video-3571598.html,78ac1b4886df9e2c54aa5c540c92a5d6,
712,https://21stcenturywire.com/2021/10/30/vac,cb62e82743243cfab1db12fe2dbd05d9,
713,https://www.dcclothesline.com/2021/10/28/wsj-biden-regime-in-talks-to-pay-450000-per-person-to-illegal-alien-families-separated-at-border/,4970eb53eca22c9e9f7e742b4c18f177,
714,https://www.dcclothesline.com/2021/03/27/dr-sherri-tenpenny-has-been-a-very-vocal-and-authoritative-voice-that-has-spoken-out-against-vaccines-as-being-neither-safe-nor-effective-for-years-in-this-episode-she-joins-me-to-discuss-the-vario/,4f7033d32120f8530286777745318bfc,
715,https://beforeitsnews.com/eu/2021/11/pandemic-of-the-vaccinated-worldwide-data-on-188-countries-proves-the-highest-covid-19-case-rates-are-in-the-most-vaccinated-countries-2678734.html,c9746c0a89953d0b489f7118a2c49972,
716,https://www.dcclothesline.com/2021/10/28/gold-prices-projected-to-hit-3k-per-ounce-within-a-few-months-analyst/,f722697eeb56cb8b582cc544de839703,
717,https://thewashingtonstandard.com/israeli-woman-warns-most-vaccinated-are-forced-human-rights-violated-we-are-captives-today-israel-tomorrow-it-will-be-your-country-video/,24887560414a2b2445ec7a820329092a,
718,https://www.mirror.co.uk/money/martin-lewis-warns-workers-last-23814758,41653b938937e61ba476b41a64d5b1a7,
719,https://www.breitbart.com/entertainment/2021/04/01/cancel-mob-calls-american-horror-story-star-sarah-paulson-btch-cnt-whore-for-not-declaring-pronouns/,d9a5f2d3dfbbe51a3a693e7d12c2513a,
720,https://beforeitsnews.com/strange/2021/10/is-chlorine-dioxide-a-miracle-cure-2478423.html,cfda2334f8963a4a848c5c111af51538,
721,https://beforeitsnews.com/opinion-liberal/2021/11/dems-are-bleeding-political-capital-profusely-now-on-the-fringe-must-video-2614632.html,9ab3173f4936b75cf1861538cceacd79,
722,https://www.infowars.com/posts/tx-gop-chairman-slams-critical-race-theory/,3d56b8e12b122124eb0a21cb343d067b,
723,https://www.breitbart.com/politics/2021/04/01/georgia-house-passes-bill-removing-delta-tax-break-ceo-criticism/,9e1204d5c758e0001ab69d02e8b64667,
724,https://off-guardian.org/2021/10/30/theres-no-case-for-vaccinating-children-the-fda-meeting-proves-it/,8fc8e84ae7517f58408fc2a922d56c2c,
725,https://thewashingtonstandard.com/pennsylvania-amish-community-reaches-herd-immunity/,74b426a456ed346db3fc610a4288bdec,
726,https://theduran.com/prominent-hit-to-vaccines-work-narrative-as-jen-psaki-gets-covid-video/,b50fee59db2675275b81c12dbfdf7f71,
727,https://www.dcclothesline.com/2021/03/30/florida-steals-custody-of-child-after-mother-observed-not-wearing-mask-in-photo/,edbe22d8a0acabe12f02bee255916463,
728,https://www.breitbart.com/politics/2021/11/02/lets-go-brandon-gun-parts-ar-15/,d6b56bcf94dec5f6f58a8d461d728aa3,
729,https://www.sott.net/article/254745-Nicotine-The-Zombie-Antidote,952988c642fae209dc48d660dbd5bf87,
730,https://www.sott.net/article/434796-The-Science-is-Conclusive-Masks-and-Respirators-do-NOT-Prevent-Transmission-of-Viruses,80611871aad0ff9892266c4bb1c944e6,
731,https://humansbefree.com/?s=TRACE+act,d41e10270fec05e5a36e61cfb95a7b66,
732,https://beforeitsnews.com/eu/2021/11/thousands-report-developing-abnormal-tumors-following-covid-shots-2678736.html,8daf44f6df2a0f854fbea781a197442e,
733,https://www.activistpost.com/2021/10/the-ceo-of-blackstone-is-warning-that-a-real-shortage-of-energy-will-cause-social-unrest-all-over-the-planet.html,8a2f8c07dbc4097754dfd64a0bed40a8,
734,https://www.globalresearch.ca/does-the-virus-exist-the-sars-cov-2-has-not-been-isolated-biggest-fraud-in-medical-history/5752066,26819def005d15fa7a81b72115790487,
735,https://www.collective-evolution.com/2021/04/01/the-top-four-reasons-why-many-people-doctors-scientists-refuse-to-take-the-covid-vaccine/?vgo_ee=H7wbM%2FrV8hqCG%2FSdmkxX7L35hO7C%2FF3J%2FgQB9Uu3XAY%3D,ef9d33782b578d149036509342f9193e,
736,https://www.breitbart.com/politics/2021/11/02/archbishop-welby-failure-to-act-on-climate-means-infinitely-greater-genocide-than-holocaust/,f6b6ebcdfe7d5ee233f1788021f53d2d,
737,https://www.collective-evolution.com/2019/02/28/an-authentic-photo-from-the-los-angeles-times-of-a-ufo-witnessed-by-1-million-people/?fbclid=IwAR1ODAYHPfnxy-mB82OcAuoaM_2rE4jW4K0NCszn6yPF3Wk5GJCEkkJTaQ8,3330e5cf2aee9faade92593a2e2bc9a4,
738,https://www.sott.net/article/460156-Winning-the-war-against-therapeutic-nihilism,a04d3ba28284b9de793489c9d0bbd7e5,
739,https://api-assets.infowars.com/2021/04/4-1-21-owen.jpg,d430136d50de99ef041065cca05a103b,
740,https://davidicke.com/2021/10/31/abp-vigano-warns-us-bishops-about-covid-jab-the-great-reset-wants-billions-of-chronically-ill-people/,5f72c3ea5b6fc852e6fa6a5c9d56173a,
741,https://www.globalresearch.ca/report-pfizer-vaccine-confirmed-cause-neurodegenerative-diseases-study/5743522,73cf32a1a956bd8fe077290bf6523dda,
742,https://thewashingtonstandard.com/the-us-engineered-famine-from-unlawful-covid-lockdowns-mandates-may-lead-to-widespread-hunger-unrest-this-winter/,14c1b768663fa4c05cbbfc78cb3e90a3,
743,https://www.activistpost.com/2021/04/the-property-based-social-order-is-being-destroyed-by-central-banks.html,f41160bf9e3b6eaf18d88935bc9544c1,
744,https://davidicke.com/2021/03/18/israel-grows-hundreds-of-mouse-embryos-in-artificial-wombs-and-the-plan-is-for-humans-to-be-decanted-this-way-as-i-have-warned-for-decades-why-do-you-think-sperm-counts-are-plummeting-and-the/,9cf96297c90b24195b86bf538113e13a,
745,https://www.activistpost.com/2021/03/what-bidens-big-infrastructure-push-means-for-silver.html,0c706ff254ab18809ea500b71142f44c,
746,https://21stcenturywire.com/2021/03/22/covid-now-spiking-in-states-with-high-vaccination-rates/,aaaaaa8984db448d1ad097f51b5717a9,
747,https://www.infowars.com/posts/rand-paul-pages-fauci-with-cdc-confirmation-that-vaccinated-and-recovered-cannot-pass-on-covid/,0ff50d602069183edb0f85e0f4b1f1d3,
748,https://beforeitsnews.com/u-s-politics/2021/04/extortiongate-just-blew-up-2582115.html,d8133406aafddb234fc3f9fe92f2616c,
749,https://thewashingtonstandard.com/a-nudge-towards-compliance-through-the-tyranny-of-controlled-choice/,af39a26fd91d5be0b7e27cc7e7ea8223,
750,https://www.activistpost.com/2021/04/the-vaccine-passport-propaganda-template.html,d439502010eee645b6910952ef49b00f,
751,https://www.sott.net/article/460175-Rapid-growth-Russia-China-trade-to-smash-all-time-high-this-year-despite-lockdowns-Russian-Export-Center,31ea04f45b5401c77c120ebff14f5429,
752,https://api-assets.infowars.com/2021/11/Jacinda-Ardern-Shuts-Down-Press-Conference-Over-Unauthorized-Question.jpg,7d71b7e7d1667aa87081f16a8ba33a38,
753,https://www.globalresearch.ca/gaza-population-slowly-poisoned-water-unfit-human-consumption/5760331,62df723c4fc244c7c9fbba586ac64bbc,
754,https://gellerreport.com/2021/03/exclusive-ohio-state-university-imposes-mandatory-covid-testing-twice-per-week-for-all-students.html/,2d3308782fde23809311cbe8aa641e50,
755,https://davidicke.com/2021/03/30/george-floyd-death-being-exploited-by-the-cult-to-divide-america-as-derek-chauvin-trial-begins-while-murder-rate-soars-in-the-wake-of-defunding-the-police/,3155f2b25abc2a3d31f627a88882f82a,
756,https://www.collective-evolution.com/2021/05/10/melinda-gates-was-concerned-about-her-husbands-relationship-with-jeffrey-epstein-wsj-reveals/?fbclid=IwAR17hFJzpdQ2iwB2BHjDIdxywqjpvO8Nk6u1ghCYZlv9LsxvSQx81TlrhqM,f9cc3ba93ec0895d949ed383de4171bb,
757,https://www.infowars.com/posts/february-money-supply-growth-hit-yet-another-all-time-high/,68fe8f7c786dcbfba20c4ce2cc08ad17,
758,https://worldtruth.tv/this-is-what-happens-to-your-body10-hours-after-applying-the-nail-polish/,0407054d5df28f18a348b2de43592e8e,
759,https://beforeitsnews.com/health/2021/03/covid-vaccine-nonsense-3038678.html,11a7a270042fa9745026c844b7123815,
760,https://beforeitsnews.com/eu/2021/04/6000-increase-in-reported-vaccine-deaths-1st-quarter-2021-compared-to-1st-quarter-2020-2670189.html,0cf67b20270db2b20c1ec320efcd4f46,
761,https://davidicke.com/2020/11/18/psychopath-klaus-schwab-confirms-what-david-icke-has-been-saying-for-decades-great-reset-will-lead-to-fusion-of-our-physical-digital-biological-identity-in-other-words-humanity-will-be-fused/,1dcf14bb38f7e07fef6e3d6e732015ad,
762,https://davidicke.com/,7faf18391b6c27019fa959e0ceb77263,
763,https://api-assets.infowars.com/2021/04/4-1-21-exposed.jpg,f03d56b2e3b9347a1aec40adc18fa933,
764,https://api-assets.infowars.com/2021/11/GettyImages-1276653742.jpg,6e715935afa66fc10eebf03bd7d5c52e,
765,https://www.breitbart.com/economy/2021/11/01/bidenflation-gas-pump-prices-hit-7-year-high/,87e0a05b099857f31ec8ce67cf940859,
766,https://rumble.com/vo4tts-the-most-horrifing-video-you-will-ever-watch-about-what-really-goes-on-in-b.html,7c184fb26345191a9a080635c576473b,
767,https://davidicke.com/2021/03/29/the-emerging-totalitarian-dystopia-an-interview-with-professor-mattias-desmet/,1ecf8901099cea1dd11d02cb85a2d62c,
768,https://off-guardian.org/2021/05/18/how-the-cdc-is-manipulating-data-to-prop-up-vaccine-effectiveness/,dd8e9e3160e084bcda539acf40efca4f,
769,https://safeweb.norton.com/,01a9e2a4cbdc8b83b2ad0e375aa375f1,
770,https://humansbefree.com/2020/10/bombshell-proof-rothschilds-patented-covid-19-biometric-tests-in-2015-2017.html,2b30ff00c0d4069d6462742e8f522a8e,
771,https://thewashingtonstandard.com/just-in-time-for-the-holidays-the-biggest-unlawful-mandate-of-all-is-about-to-go-into-effect/,dc53dcdcc16074fe40c2d056e69b381c,
772,https://www.globalresearch.ca/letter-uk-chief-coroners-office-disturbing-covid-covid-vaccination-deaths/5760081,307edc3ffd4f5fc1f1ed569ac64d28de,
773,https://www.dcclothesline.com/2021/11/01/justice-cross-dressing-student-found-guilty-of-sex-assault-in-loudoun-county-high-school/,e1754a3bd72d90011fbf75092f380a34,
774,https://www.sott.net/article/226999-Smoking-Helps-Protect-Against-Lung-Cancer,7e4f541b4c5314b57a7a663bbbabf085,
775,https://humansbefree.com/2021/03/2-weeks-after-media-predicted-catastrophe-texas-sees-covid-cases-drop-to-record-low.html,790d804367069b517ccab292aea7a93d,
776,https://www.breitbart.com/clips/2021/03/30/gop-sen-kennedy-if-w-h-o-wont-have-full-investigation-of-covid-origins-we-should-pull-funding/,475caea005d4bc5242897a19000d779e,
777,https://www.sott.net/article/460187-Man-accused-in-Sicknick-case-We-ve-all-been-destroyed,7dcf00fafc3ff9e508a8361e79559a36,
778,https://davidicke.com/2021/03/28/nhs-nurse-quits-over-covid-lies-silence-is-consent/,816f7b88aa566a5f125d2759c509fd06,
779,https://21stcenturywire.com/2021/10/29/whos-behind-the-global-takeover-and-vaccine-mandates/,7352c0480cfc81c819e61fd5ae113324,
780,https://thewashingtonstandard.com/mom-blasts-school-board-if-you-approve-of-this-you-belong-on-a-national-registry-not-a-school-board-video/,f6ca957b2a1d30294c7a83694b0db5fc,
781,https://www.sott.net/article/460163-Magnitude-6-1-earthquake-hits-South-Sandwich-Islands-Region-USGS-reports,662099c4a1bd43bf0d4b73983f7d9e79,
782,https://www.mirror.co.uk/news/world-news/breaking-no-evidence-restrict-use-23829777,f7a19a88b7cc79186c99341d5f59f655,
783,https://www.globalresearch.ca/retired-fbi-agent-sues-doj-for-records-on-contributions-made-by-a-clinton-ally-to-mccabes-wife/5607609?pdf=5607609,a7c01358591eb849f13ca5023b5c4345,
784,https://davidicke.com/2021/04/01/uk-miscarriages-rise-366-after-taking-covid-19-vaccine/,5064febfc16f785b2bdab13593a9c7d2,
785,https://api-assets.infowars.com/2021/04/040121europe.jpg,7f3815f6c7971989f36b1a27680822b4,
786,https://davidicke.com/2021/10/30/responses-to-fois-say-mps-dont-have-to-take-covid-tests-or-disclose-their-fake-vaccination-status/,7b09765b3a70e67c21a166b754dbfe1a,
787,https://davidicke.com/2021/11/01/leicester-hospital-holds-man-prisoner-forcibly-medicates-him/,0367d6780b52eddf989a985f38e0c640,
788,https://www.activistpost.com/2021/03/the-social-credit-score-is-coming-the-villain-may-be-in-your-home.html,51aa9d28aa3b4e07fff963e9e7342fd7,
789,https://www.infowars.com/posts/fdny-union-head-de-blasio-has-ensured-people-who-care-for-criminals-have-more-rights-than-people-who-care-for-the-average-new-yorker/,11825c4d74023f0e882312198535d4ed,
790,https://beforeitsnews.com/alternative/2021/04/sos-to-the-world-deadly-window-april-7-2021-you-have-been-warned-by-dr-turi-3746696.html,71b0198c390d06fb11db492da929b167,
791,https://www.globalresearch.ca/whistleblower-er-doctor-talks-about-spike-strokes-vaccine-rollout-increased-d-dimer-levels-indicating-new-blood-clots/5760295,d6e233edb75ea212001907fd3a17aaeb,
792,https://www.infowars.com/posts/lockdowns-and-easy-money-bring-a-weak-recovery-for-europe/,422352c4b98bbdb627a615769f3ed7d6,
793,https://www.breitbart.com/entertainment/2021/11/02/nolte-old-vic-theater-blacklists-monty-python-legend-terry-gilliam-for-political-opinions/,9d2c962e6e45286fa3e161c9c028af89,
794,https://www.breitbart.com/,bb95436cd0a6bc9f4d560fdb7ed95819,
795,https://www.breitbart.com/politics/2021/11/02/de-blasio-12000-nyc-workers-seeking-vaccine-exemptions-will-likely-be-denied/,1a52ec933bf90a52e771f97c995749e8,
796,https://off-guardian.org/2020/03/23/italy-only-12-of-covid19-deaths-list-covid19-as-cause/,4f631c4dbf755ce94728ebbccd3ea5f6,
797,https://api-assets.infowars.com/2021/04/010421hug.jpg,62f1ccefc5aeee1396ecc400714f7d60,
798,https://www.globalresearch.ca/high-recorded-mortality-in-countries-categorized-as-covid-19-vaccine-champions-increased-hospitalization/5757173,da2cd2d818d278d6cfd9337ceb812487,
799,https://www.ukcolumn.org/article/ethical-psychotherapy-versus-unethical-applied-psychology-spi-b-and-uk-government,de959587e0e6d68f5331e54538ec3a80,
800,https://davidicke.com/2021/04/07/how-big-banks-will-force-americans-into-the-great-reset/,e3febc6b80ba139e87a2105bf5fc5098,
801,https://www.breitbart.com/border/2021/03/31/infant-tossed-into-rio-grande-by-human-smugglers-rescued-by-texas-rangers/,80fb6ca6c46d1435e03bd2af63f85598,
802,https://feedproxy.google.com/~r/ActivistPost/~3/crLtlkmPF30/white-house-unveils-details-of-bidens-2-25-trillion-infrastructure-plan-massive-tax-hikes.html,1cf445a8c35e31200c55fbacc4e0ce7c,
803,https://www.globalresearch.ca/hundreds-thousands-covid-vaccine-injury-reports-backlogged-vaers-analyst-says/5760138,850fbf427974376bfc2543860fabd877,
804,https://www.activistpost.com/2021/04/once-again-congress-wants-to-go-back-in-time-to-steal-your-money.html,58b0171b58c00f0e7d236d86b572a826,
805,https://thewashingtonstandard.com/army-doctor-aerospace-medicine-specialist-ltc-theresa-long-calls-on-pentagon-to-ground-all-pilots-that-have-taken-covid-shots/,37d2d5ba8710f53a6784b797bc08d874,
806,https://gellerreport.com/2021/04/watch-biden-has-another-close-call-walking-up-air-force-one-steps-by-himself-in-the-rain.html/,43fef9a4c283fd48bafe63965ad48756,
807,https://21stcenturywire.com/2021/10/31/episode-393-sovereign-health-with-guest-clive-de-carle/,7c2fd4a573045db9bc2fea508de075d8,
808,https://davidicke.com/2021/03/30/leaked-pentagon-video-using-vaccines-to-modify-human-behaviour/,a49f0900ced2bd39b96858bcb13b8d77,
809,https://thewashingtonstandard.com/new-york-introduces-countrys-first-show-me-your-papers-covid-pass/,a6a7f298df2c2b3d497aa133198458e4,
810,https://davidicke.com/2021/03/06/transhuman-101-moderna-declares-covid-vaccine-to-be-an-operating-system/,bfe81d7241096e3b17ecb71cb31c9452,
811,https://api-assets.infowars.com/2021/04/010421school2.jpg,7959f957e557bc82a879d85a65b075be,
812,https://www.sott.net/article/460043-It-All-Makes-Sense-Once-You-Realize-They-Want-to-Kill-Us,fb3fbee5d34db9eda43176b4044e9a94,
813,https://thehill.com/blogs/floor-action/senate/265589-senate-rejects-pauls-audit-the-fed-push,e6170d18b9b93edafcdea9830827602f,
814,https://thewashingtonstandard.com/serial-rapist-cia-agent-arrested-after-naked-woman-seen-screaming-for-help-from-balcony/,7a53a8ffa01601f4fd7c056f307e9096,
815,https://www.breitbart.com/politics/2021/11/02/democrats-refuse-blame-for-joe-bidens-stalled-agenda-while-terry-mcauliffe-falters/,a44c1825708a1ce3879299fc4ca17efa,
816,https://beforeitsnews.com/scandals/2021/11/nov-8-court-hearing-re-huntsville-school-district-sex-scandal-2438503.html,a440fd385ca41792bfe3431baaaa99e6,
817,https://www.sott.net/article/460162-Rule-by-decree-Irish-government-climate-advisory-group-announces-green-new-deal,ac02b237168aa3fabb9c928b2334fa53,
818,https://www.presstv.com/Detail/2021/04/01/648537/Palestine-Jordan-Israel-al-Quds-al-Aqsa-Mosque,a508c2fa63a9010034c1288fbce1e168,
819,https://www.breitbart.com/entertainment/2021/10/31/alec-baldwin-extremely-interested-in-limiting-use-of-firearms-on-film-sets/,6c2f4fdab01946bb571aba4442e31ae6,
820,https://www.presstv.com/Detail/2021/04/01/648559/Social-media-hypocrisy-Press-TV-Facebook--ban,e1c7704136bcb4ec8f57bef0040db8b8,
821,https://www.sott.net/article/460134-Flash-flooding-after-heavy-rain-and-hail-in-Erbil-Iraq,553eed266d5e5c7bbefad1842fe55c32,
822,https://www.breitbart.com/politics/2021/11/01/who-did-that-southwest-promises-to-seek-out-lets-go-brandon-pilot/,c60b88f0b859350f009ebe2911949006,
823,https://davidicke.com/2021/03/30/who-leaders-of-23-countries-advocate-global-treaty-to-tackle-future-covid-style-health-emergencies-all-long-planned/,0312c7e672af01d44b81f16d1c741ce0,
824,https://www.ukcolumn.org/article/dissidents-guide-constitution-episode-5-part-1-democracy-british-value,e1d626927ade1c1033cfd6c9bfe1f53c,
825,https://www.sott.net/article/460147-Southwest-on-defense-as-hysteric-AP-reporter-claims-she-was-almost-removed-from-flight-after-pilot-signed-off-with-Lets-Go-Brandon,e8102929477ed0d9cb791035634163c1,
826,https://www.infowars.com/posts/cartel-smugglers-toss-babies-into-river-over-border-wall-violently-gang-rape-kids/,9a5e7a03e0716180ff19c639c14441d6,
827,https://www.breitbart.com/politics/2021/11/02/popular-items-biden-legislative-agenda/,86710d1683530f795f83f7080eddb13a,
828,https://www.globalresearch.ca/the-official-covid-narrative-when-doctors-attack-doctors-who-wins/5760306,08fb78c670fd0d85dfed3754dd5e0fa1,
829,https://humansbefree.com/2020/10/world-economic-forum-by-2030-you-will-own-nothing-new-world-order.html,c2cfc0a9e5345b3e4cc0c9e6cbe76b69,
830,https://www.breitbart.com/border/2021/11/02/honduran-child-sex-offender-arrested-in-michigan-6-months-after-deportation/,ffba9cf547e61d0b78647ae3bf911660,
831,https://www.breitbart.com/entertainment/2021/11/02/rust-assistant-director-who-handed-alec-baldwin-the-gun-breaks-silence-over-fatal-film-set-shooting/,efd91ddb8fd592cf4e11b458f5e250a4,
832,https://www.collective-evolution.com/2020/04/05/study-governments-should-be-testing-5g-proving-its-safe-before-exposing-humanity-to-it/,f5409aad616f2915495ce49714288546,
833,https://www.breitbart.com/europe/2021/11/02/hypocrites-cleared-to-land-glasgow-climate-conference-draws-400-private-jets/,9dad93b3ed2435dcbfb8743ab8c28420,
834,https://beforeitsnews.com/survival/2021/03/vaers-vaccine-expose-huge-list-of-deaths-within-a-day-of-injection-2765710.html,7edb8140aeeb1ae5faf31b635a8c9e42,
835,https://21stcenturywire.com/2021/10/31/episode-393-sovereign-health-with-guest-clive-de-carle-and-ryan-cristian/,6c21a23f323ad2a98bd79b012aad0bdc,
836,https://21stcenturywire.com/2021/10/31/sunday-screening-third-eye-spies-2019/,e34e1116bcba9c579a6a425754de3321,
837,https://off-guardian.org/2021/09/29/coronavirus-fact-check-12-ivermectin/,e4b31f4a2624a07f3a43ad77d699571d,
838,https://thewashingtonstandard.com/you-cannot-make-up-what-these-cia-operatives-say-msnbc-packed-with-useful-idiots-video/,79f136683745684d132bb05e6b5b558e,
839,https://api-assets.infowars.com/2021/11/yahhhoooo.jpg,8bba41096cd942bb7e582faee89ce5cc,
840,https://campaignforliberty.org/,c8709a2d5828c567517f6ac9ff402537,
841,https://api-assets.infowars.com/2021/11/Screenshot-2021-11-02-at-11.26.54.png,133fe7f3dc80b664759f1e39faca6465,
842,https://www.infowars.com/posts/covid-outbreak-at-care-home-where-residents-were-vaccinated/,a00885bc6ab8d0d4eb0de9d5bae4690d,
843,https://www.activistpost.com/2021/11/worried-foreign-central-banks-boost-gold-reserves.html,bf0fc770355847a5b1734ca8669125e7,
844,https://davidicke.com/2020/02/20/slow-motion-murder-julian-assange-us-uk-regimes/,517b3c03417714da28301b23adb6796b,
845,https://www.infowars.com/posts/high-school-to-reeducate-students-who-refuse-to-wear-covid-masks/,de69feb7b7ff71a2096b09126633bc5a,
846,https://thewashingtonstandard.com/americas-cities-are-being-turned-into-crime-ridden-war-zones-murder-rates-are-way-up-again-in-2021/,305a77e1d2b58362d33bb9dccdda2ebc,
847,https://www.breitbart.com/radio/2021/11/01/greg-murphy-migrants-military/,f7f9fd9d3a3b0962f424451cf8767991,
848,https://api-assets.infowars.com/2021/04/TrumpIntSS4121.jpg,261fda35df7a13a53c01d73304b71417,
849,https://humansbefree.com/2017/02/what-is-the-true-agenda-of-the-archon-anunnaki-draco-cabal.html,278c961dad7391359bf22eac4fe507b7,
850,https://www.breitbart.com/immigration/2021/03/29/sanctuary-policy-helped-most-wanted-illegal-drug-trafficker-evade-arrest/,76012651dd1328c576c291f11ef3ba39,
851,https://beforeitsnews.com/conspiracy-theories/2021/03/dark-outpost-03-31-2021-brennan-ordered-trump-assassination-2518060.html,0bab1a3e4f728d8c7856a0551d919f77,
852,https://www.ukcolumn.org/article/no-smoke-without-fire-part-3-vaccine-adverse-reactions,f99d0c70b12e8ad6454fb9b8cb63ff19,
853,https://thewashingtonstandard.com/tyranny-slayer-basilicos-owner-tony-roman-dont-give-the-tyrants-an-inch/,c0ed4244a9c8b413d8819f67294a8a7e,
854,https://www.stopworldcontrol.com/,d858d8cd6e8f0732ebfbca7704c1b311,
855,https://off-guardian.org/2021/11/02/watch-its-not-about-what-they-say-its-about/?fbclid=IwAR15o64E-PaqV799ZHpl6x2ThQ6eg3MjxCyXEiFCsY-yxCBUC24DSmD1sKo,2046081aa3e4859d6e9489753274d9a0,
856,https://www.podbean.com/media/share/pb-awzaz-ff144e,5eeb52add3956ec5e0aad16933179541,
857,https://www.breitbart.com/politics/2021/03/31/joe-biden-displays-transgender-flags-white-house-celebrate-day-visibility/?fbclid=IwAR3rxdgic-YQUg6SzKcSGfDl_NSb3NxkMxESyIN1ZJXgHtK5uRV41cNfIg4,9e8eba50084e93d296166276bc3a7092,
858,https://humansbefree.com/2020/01/evergreen-cia-chemtrails.html,49415dcccaf8428df844ba3f68e1cefe,
859,https://www.activistpost.com/2021/03/the-vaccine-passport-propaganda-template.html,42ff859799411ae2a89262d1cf942848,
860,https://www.infowars.com/posts/americans-who-received-jj-jab-more-likely-to-develop-rare-blood-clots-new-study-finds/,85c5eacdd16b24bb8b1faa51df4763a5,
861,https://beforeitsnews.com/war-and-conflict/2021/04/portugal-portugal-to-send-troops-to-mozambique-after-palma-attack-by-islamic-insurgents-2473536.html,6e0d51d5f4514e7d9f2b8f82b3496c2c,
862,https://www.telegraph.co.uk/politics/2021/03/29/no-government-can-address-threat-pandemics-alone-must-come/,fa220e0e946f21ff2e3687d72185b717,
863,https://thewashingtonstandard.com/mockingbird-media-warns-of-expensive-thanksgiving/,0e94f5d25f24ddafe1a773fcac042b1f,
864,https://www.breitbart.com/politics/2021/11/02/thousands-of-new-york-city-firefighters-called-in-sick-with-de-blasios-vaccine-mandate-underway/,712564756a6c1163ab7c7a9f4a8f4c31,
865,https://gellerreport.com/2021/10/warning-disturbing-video-muslim-mob-throws-elderly-woman-off-bus-in-belgium.html/,4c8ed28c9aaee5a8dc9976d11436770a,
866,https://www.breitbart.com/politics/2021/11/01/charles-hurt-americas-first-elected-black-governor-warns-democrats-ahead-of-election-day-in-virginia/,b7b73777f8d8b1117a51526e7106b8f8,
867,https://www.activistpost.com/2021/11/i-was-fired-from-my-teaching-job-for-refusing-to-get-vaccinated-heres-how-i-prepared.html,94a8cd3a37ebd9ba51c28129ef5f0d4b,
868,https://humansbefree.com/2020/04/coronavirus-is-the-new-world-order.html,c645148de24fd1714599faeefeaa231d,
869,https://www.infowars.com/posts/gofundme-shuts-down-fundraiser-for-parents-who-were-attacked-over-their-opposition-to-critical-race-theory/,3eb8ba011d3d29835cdb77cf31e5afb0,
870,https://thewashingtonstandard.com/self-inflicted-wound-in-2022-things-arent-gonna-get-done-on-massive-scale/,c2e52067759f8ba01aec46b89587e8f8,
871,https://humansbefree.com/2015/05/top-scientist-two-time-nobel-prize-winner-most-cancer-research-is-largely-a-fraud.html,d3d394eef38ff280447e58d9c9c66267,
872,https://www.infowars.com/posts/elon-musk-challenges-un-over-child-abuse-sex-scandal/,60916545965571d0a91975cd3a48716b,
873,https://worldtruth.tv/what-is-agenda-21-depopulation-of-95-of-the-world-by-2030/,d907bba704a6b6a78e74d331843d2817,
